fecha_consulta,tipo_transporte,fecha_salida,origen_codigo,origen_nombre,destino_codigo,destino_nombre,empresa_aerolinea,codigo_empresa,numero_vuelo_bus,fecha_hora_salida,fecha_hora_llegada,categoria_cabina,detalles_vehiculo,escalas_duracion,es_escala,numero_escalas,precio_bob,precio_max_bob,precio_minimo_bob
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,8169 / 3581 / 3894,2026-08-05 17:15,2026-08-06 21:55,ECONOMICA,AVION,"2 escala (GRU, BSB) - 29:40",True,2,11411.0,11411.0,11411.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,8169 / 2395 / 2400,2026-08-05 17:15,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (GRU, LIM) - 35:40",True,2,21052.0,21052.0,21052.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,8169 / 2425 / 2400,2026-08-05 17:15,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (GRU, LIM) - 35:40",True,2,21052.0,21052.0,21052.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,8169 / 2429 / 2400,2026-08-05 17:15,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (GRU, LIM) - 35:40",True,2,21052.0,21052.0,21052.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,8169 / 8098 / 2400,2026-08-05 17:15,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (GRU, LIM) - 35:40",True,2,21052.0,21052.0,21052.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,8169 / 8152 / 890,2026-08-05 17:15,2026-08-06 08:31,ECONOMICA,AVION,"2 escala (GRU, SCL) - 16:16",True,2,22067.0,22067.0,22067.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,8169 / 8152 / 890,2026-08-05 17:15,2026-08-06 10:29,ECONOMICA,AVION,"2 escala (GRU, SCL) - 18:14",True,2,31315.0,31315.0,31315.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,8169 / 2395 / 2406,2026-08-05 17:15,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (GRU, LIM) - 36:20",True,2,40408.0,40408.0,40408.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,1411 / 8131 / 3638,2026-08-05 18:30,2026-08-06 08:20,ECONOMICA,AVION,"2 escala (EZE, GRU) - 14:50",True,2,13468.0,13468.0,13468.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,1411 / 1436 / 2400,2026-08-05 18:30,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (EZE, LIM) - 34:25",True,2,24409.0,24409.0,24409.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,1411 / 2376 / 2400,2026-08-05 18:30,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (EZE, LIM) - 34:25",True,2,24409.0,24409.0,24409.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,1411 / 2376 / 2406,2026-08-05 18:30,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (EZE, LIM) - 35:05",True,2,24409.0,24409.0,24409.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,437 / 890 / 1647,2026-08-05 19:50,2026-08-06 18:05,ECONOMICA,AVION,"2 escala (SCL, VVI) - 23:15",True,2,17449.0,17449.0,17449.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,437 / 890 / 649,2026-08-05 19:50,2026-08-06 18:50,ECONOMICA,AVION,"2 escala (SCL, VVI) - 24:00",True,2,17449.0,17449.0,17449.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CBB,Cochabamba,LATAM AIRLINES GROUP,LA,437 / 890 / 651,2026-08-05 19:50,2026-08-06 19:05,ECONOMICA,AVION,"2 escala (SCL, VVI) - 24:15",True,2,17449.0,17449.0,17449.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 790 / 3390,2026-08-05 19:50,2026-08-06 09:25,ECONOMICA,AVION,"2 escala (SCL, BSB) - 14:35",True,2,11342.0,11342.0,11342.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 790 / 3112,2026-08-05 19:50,2026-08-06 16:15,ECONOMICA,AVION,"2 escala (SCL, BSB) - 21:25",True,2,11342.0,11342.0,11342.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8055 / 3270,2026-08-05 19:50,2026-08-06 12:15,ECONOMICA,AVION,"2 escala (SCL, GRU) - 17:25",True,2,11344.0,11344.0,11344.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8055 / 3801,2026-08-05 19:50,2026-08-06 21:50,ECONOMICA,AVION,"2 escala (SCL, GRU) - 27:00",True,2,11344.0,11344.0,11344.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8055 / 3566,2026-08-05 19:50,2026-08-07 01:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 30:15",True,2,11344.0,11344.0,11344.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8153 / 3801,2026-08-05 19:50,2026-08-06 21:50,ECONOMICA,AVION,"2 escala (SCL, GRU) - 27:00",True,2,11344.0,11344.0,11344.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8153 / 3566,2026-08-05 19:50,2026-08-07 01:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 30:15",True,2,11344.0,11344.0,11344.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8055 / 3868,2026-08-05 19:50,2026-08-06 23:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 28:15",True,2,11411.0,11411.0,11411.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,CGB,Cuiaba,LATAM AIRLINES GROUP,LA,437 / 8153 / 3868,2026-08-05 19:50,2026-08-06 23:05,ECONOMICA,AVION,"2 escala (SCL, GRU) - 28:15",True,2,11411.0,11411.0,11411.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 890,2026-08-05 19:50,2026-08-06 08:31,ECONOMICA,AVION,1 escala (SCL) - 13:41,True,1,10671.0,10671.0,10671.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 528 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11675.0,11675.0,11675.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 2370 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11675.0,11675.0,11675.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 520 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11976.0,11976.0,11976.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 640 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11976.0,11976.0,11976.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 2696 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11976.0,11976.0,11976.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 644 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11976.0,11976.0,11976.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 2412 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,11976.0,11976.0,11976.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,437 / 650 / 2400,2026-08-05 19:50,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:05",True,2,13519.0,13519.0,13519.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,SRE,Sucre,LATAM AIRLINES GROUP,LA,437 / 890 / 1588,2026-08-05 19:50,2026-08-06 21:00,ECONOMICA,AVION,"2 escala (SCL, VVI) - 26:10",True,2,17605.0,17605.0,17605.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 890,2026-08-05 19:50,2026-08-06 10:29,ECONOMICA,AVION,1 escala (SCL) - 15:39,True,1,11057.0,11057.0,11057.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 528 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17232.0,17232.0,17232.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 2370 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17232.0,17232.0,17232.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 520 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17533.0,17533.0,17533.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 640 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17533.0,17533.0,17533.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 644 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17533.0,17533.0,17533.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 650 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17533.0,17533.0,17533.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 2412 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17533.0,17533.0,17533.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 2696 / 2406,2026-08-05 19:50,2026-08-07 04:35,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:45",True,2,17533.0,17533.0,17533.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 2370 / 741,2026-08-05 19:50,2026-08-07 04:30,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:40",True,2,18645.0,18645.0,18645.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 520 / 741,2026-08-05 19:50,2026-08-07 04:30,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:40",True,2,18946.0,18946.0,18946.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,VVI,Santa Cruz,LATAM AIRLINES GROUP,LA,437 / 2696 / 741,2026-08-05 19:50,2026-08-07 04:30,ECONOMICA,AVION,"2 escala (SCL, LIM) - 33:40",True,2,18946.0,18946.0,18946.0
2026-08-05 12:01:16,VUELO,2026-08-05,MDZ,Mendoza,LPB,La Paz,LATAM AIRLINES GROUP,LA,1425 / 2464 / 2400,2026-08-05 21:00,2026-08-07 03:55,ECONOMICA,AVION,"2 escala (AEP, LIM) - 31:55",True,2,24409.0,24409.0,24409.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,EZE,Buenos Aires,BOLIVIANA DE AVIACION,OB,708,2026-08-05 13:00,2026-08-05 16:55,ECONOMICA,AVION,Directo (02:55),False,0,5988.0,5988.0,5988.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,COR,Cordoba,LATAM AIRLINES GROUP,LA,748 / 2371 / 492,2026-08-05 20:00,2026-08-06 12:34,ECONOMICA,AVION,"2 escala (LIM, SCL) - 15:34",True,2,20414.0,20414.0,20414.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,COR,Cordoba,LATAM AIRLINES GROUP,LA,748 / 523 / 492,2026-08-05 20:00,2026-08-06 12:34,ECONOMICA,AVION,"2 escala (LIM, SCL) - 15:34",True,2,21256.0,21256.0,21256.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,COR,Cordoba,LATAM AIRLINES GROUP,LA,748 / 2431 / 492,2026-08-05 20:00,2026-08-06 12:34,ECONOMICA,AVION,"2 escala (LIM, SCL) - 15:34",True,2,21256.0,21256.0,21256.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,EZE,Buenos Aires,LATAM AIRLINES GROUP,LA,748 / 523 / 542,2026-08-05 20:00,2026-08-06 11:30,ECONOMICA,AVION,"2 escala (LIM, SCL) - 14:30",True,2,24407.0,24407.0,24407.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,EZE,Buenos Aires,LATAM AIRLINES GROUP,LA,748 / 529 / 542,2026-08-05 20:00,2026-08-06 11:30,ECONOMICA,AVION,"2 escala (LIM, SCL) - 14:30",True,2,24407.0,24407.0,24407.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,EZE,Buenos Aires,LATAM AIRLINES GROUP,LA,748 / 2431 / 542,2026-08-05 20:00,2026-08-06 11:30,ECONOMICA,AVION,"2 escala (LIM, SCL) - 14:30",True,2,24407.0,24407.0,24407.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 523 / 434,2026-08-05 20:00,2026-08-06 11:06,ECONOMICA,AVION,"2 escala (LIM, SCL) - 14:06",True,2,20814.0,20814.0,20814.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 529 / 434,2026-08-05 20:00,2026-08-06 11:06,ECONOMICA,AVION,"2 escala (LIM, SCL) - 14:06",True,2,20814.0,20814.0,20814.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 523 / 436,2026-08-05 20:00,2026-08-06 19:03,ECONOMICA,AVION,"2 escala (LIM, SCL) - 22:03",True,2,20814.0,20814.0,20814.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 2445 / 436,2026-08-05 20:00,2026-08-06 19:03,ECONOMICA,AVION,"2 escala (LIM, SCL) - 22:03",True,2,20814.0,20814.0,20814.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 2431 / 434,2026-08-05 20:00,2026-08-06 11:06,ECONOMICA,AVION,"2 escala (LIM, SCL) - 14:06",True,2,20814.0,20814.0,20814.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 2431 / 436,2026-08-05 20:00,2026-08-06 19:03,ECONOMICA,AVION,"2 escala (LIM, SCL) - 22:03",True,2,20814.0,20814.0,20814.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 529 / 436,2026-08-05 20:00,2026-08-06 19:03,ECONOMICA,AVION,"2 escala (LIM, SCL) - 22:03",True,2,20919.0,20919.0,20919.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,748 / 2697 / 436,2026-08-05 20:00,2026-08-06 19:03,ECONOMICA,AVION,"2 escala (LIM, SCL) - 22:03",True,2,21658.0,21658.0,21658.0
2026-08-05 10:06:04,VUELO,2026-08-05,VVI,Santa Cruz,LPB,La Paz,BOLIVIANA DE AVIACION,OB,,2026-08-05 20:50,2026-08-05 21:55,ECONOMICA,AVION,0,,,1067.0,1067.0,1067.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,CIJ,Cobija,BOLIVIANA DE AVIACION,OB,683 / 400,2026-08-05 20:50,2026-08-06 09:40,ECONOMICA,AVION,1 escala (LPB) - 12:50,True,1,2221.0,2221.0,2221.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,COR,Cordoba,LATAM AIRLINES GROUP,LA,683 / 2401 / 2364,2026-08-05 20:50,2026-08-07 05:55,ECONOMICA,AVION,"2 escala (LPB, LIM) - 32:05",True,2,23218.0,23218.0,23218.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,LPB,La Paz,BOLIVIANA DE AVIACION,OB,683,2026-08-05 20:50,2026-08-05 21:55,ECONOMICA,AVION,Directo (01:05),False,0,1067.0,1067.0,1067.0
2026-08-05 12:01:16,VUELO,2026-08-05,VVI,Santa Cruz,MDZ,Mendoza,LATAM AIRLINES GROUP,LA,683 / 2401 / 2435,2026-08-05 20:50,2026-08-07 06:25,ECONOMICA,AVION,"2 escala (LPB, LIM) - 32:35",True,2,23618.0,23618.0,23618.0
2026-08-05 10:06:04,VUELO,2026-08-05,VVI,SANTA CRUZ,CBB,COCHABAMBA,TAMep,2E,,2026-08-05 22:30,2026-08-05 23:20,ECONOMICA,AVION,0,,,713.0,713.0,713.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 06:00,2026-08-06 13:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 06:00,2026-08-06 13:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 07:00,2026-08-06 14:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 07:00,2026-08-06 14:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 08:00,2026-08-06 15:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 08:00,2026-08-06 15:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 08:30,2026-08-06 16:00,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 08:30,2026-08-06 16:00,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LLALLAGUA,LLALLAGUA,BUSTILLO,127,2447CTR,2026-08-06 09:00,2026-08-06 17:30,CAMA,LEITO 40 DM,8h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LLALLAGUA,LLALLAGUA,BUSTILLO,127,2447CTR,2026-08-06 09:00,2026-08-06 17:30,CAMA,LEITO 40 DM,Directo (8h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 10:00,2026-08-06 17:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 10:00,2026-08-06 17:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 10:30,2026-08-06 18:00,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 10:30,2026-08-06 18:00,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 13:00,2026-08-06 20:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 13:00,2026-08-06 20:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 13:30,2026-08-06 21:00,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 13:30,2026-08-06 21:00,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 15:00,2026-08-06 22:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 15:00,2026-08-06 22:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 16:30,2026-08-07 00:00,CAMA,CAMA 40,7h 30m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,BOLIVIA,113,000,2026-08-06 16:30,2026-08-07 00:00,CAMA,CAMA 40,Directo (7h 30m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 17:00,2026-08-07 00:00,CAMA,CAMA 3 FILAS 40,7h 0m,,,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,TARIJA,TARIJA,TRANS COPACABANA S.A.,110,152,2026-08-06 17:00,2026-08-07 08:00,CAMA,CAMA TV 43,15h 0m,,,380.0,380.0,358.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,LA PAZ,LA PAZ,EL DORADO,103,000,2026-08-06 17:00,2026-08-07 00:00,CAMA,CAMA 3 FILAS 40,Directo (7h 0m),False,0,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,TARIJA,TARIJA,TRANS COPACABANA S.A.,110,152,2026-08-06 17:00,2026-08-07 08:00,CAMA,CAMA TV 43,Directo (15h 0m),False,0,380.0,380.0,358.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,152,2026-08-06 19:00,2026-08-07 05:00,CAMA,CAMA TV 43,10h 0m,,,0.0,0.0,0.0
2026-08-05 12:01:16,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,152,2026-08-06 19:00,2026-08-07 05:00,CAMA,CAMA TV 43,Directo (10h 0m),False,0,0.0,0.0,0.0
2026-08-05 10:06:04,BUS,2026-08-06,COCHABAMBA,COCHABAMBA,SANTA CRUZ,SANTA CRUZ,TRANS COPACABANA S.A.,110,152,2026-08-06 20:00,2026-08-07 06:00,CAMA,CAMA TV 43,10h 0m,,,0.0,0.0,0.0
